,sales,date,region
34610,1776.0,2018-10-20,east
34611,1710.0,2018-10-20,west
34636,1569.0,2018-10-21,north
34637,1704.0,2018-10-21,south
34638,1767.0,2018-10-21,east
34639,1767.0,2018-10-21,west
34664,1542.0,2018-10-22,north
34665,1707.0,2018-10-22,south
34666,1578.0,2018-10-22,east
34667,1521.0,2018-10-22,west
34692,1764.0,2018-10-23,north
34693,1683.0,2018-10-23,south
34694,1602.0,2018-10-23,east
34695,1755.0,2018-10-23,west
34720,1650.0,2018-10-24,north
34721,1629.0,2018-10-24,south
34722,1692.0,2018-10-24,east
34723,1542.0,2018-10-24,west
34748,1629.0,2018-10-25,north
34749,1587.0,2018-10-25,south
34750,1635.0,2018-10-25,east
34751,1653.0,2018-10-25,west
34776,1596.0,2018-10-26,north
34777,1524.0,2018-10-26,south
34778,1545.0,2018-10-26,east
34779,1707.0,2018-10-26,west
34804,1509.0,2018-10-27,north
34805,1509.0,2018-10-27,south
34806,1686.0,2018-10-27,east
34807,1785.0,2018-10-27,west
34832,1635.0,2018-10-28,north
34833,1752.0,2018-10-28,south
34834,1785.0,2018-10-28,east
34835,1755.0,2018-10-28,west
34860,1707.0,2018-10-29,north
34861,1701.0,2018-10-29,south
34862,1599.0,2018-10-29,east
34863,1782.0,2018-10-29,west
34888,1677.0,2018-10-30,north
34889,1719.0,2018-10-30,south
34890,1530.0,2018-10-30,east
34891,1776.0,2018-10-30,west
34916,1674.0,2018-10-31,north
34917,1641.0,2018-10-31,south
34918,1596.0,2018-10-31,east
34919,1506.0,2018-10-31,west
34944,1692.0,2018-11-01,north
34945,1623.0,2018-11-01,south
34946,1593.0,2018-11-01,east
34947,1551.0,2018-11-01,west
34972,1728.0,2018-11-02,north
34973,1608.0,2018-11-02,south
34974,1530.0,2018-11-02,east
34975,1791.0,2018-11-02,west
35000,1704.0,2018-11-03,north
35001,1653.0,2018-11-03,south
35002,1548.0,2018-11-03,east
35003,1626.0,2018-11-03,west
35028,1695.0,2018-11-04,north
35029,1590.0,2018-11-04,south
35030,1530.0,2018-11-04,east
35031,1644.0,2018-11-04,west
35056,1611.0,2018-11-05,north
35057,1617.0,2018-11-05,south
35058,1776.0,2018-11-05,east
35059,1641.0,2018-11-05,west
35084,1740.0,2018-11-06,north
35085,1590.0,2018-11-06,south
35086,1773.0,2018-11-06,east
35087,1641.0,2018-11-06,west
35112,1527.0,2018-11-07,north
35113,1755.0,2018-11-07,south
35114,1650.0,2018-11-07,east
35115,1593.0,2018-11-07,west
35140,1548.0,2018-11-08,north
35141,1623.0,2018-11-08,south
35142,1500.0,2018-11-08,east
35143,1569.0,2018-11-08,west
35168,1647.0,2018-11-09,north
35169,1662.0,2018-11-09,south
35170,1710.0,2018-11-09,east
35171,1719.0,2018-11-09,west
35196,1590.0,2018-11-10,north
35197,1539.0,2018-11-10,south
35198,1566.0,2018-11-10,east
35199,1770.0,2018-11-10,west
35224,1722.0,2018-11-11,north
35225,1524.0,2018-11-11,south
35226,1641.0,2018-11-11,east
35227,1662.0,2018-11-11,west
35252,1716.0,2018-11-12,north
35253,1611.0,2018-11-12,south
35254,1569.0,2018-11-12,east
35255,1797.0,2018-11-12,west
35280,1698.0,2018-11-13,north
35281,1581.0,2018-11-13,south
35282,1776.0,2018-11-13,east
35283,1644.0,2018-11-13,west
35308,1563.0,2018-11-14,north
35309,1707.0,2018-11-14,south
35310,1533.0,2018-11-14,east
35311,1572.0,2018-11-14,west
35336,1623.0,2018-11-15,north
35337,1698.0,2018-11-15,south
35338,1521.0,2018-11-15,east
35339,1707.0,2018-11-15,west
35364,1587.0,2018-11-16,north
35365,1776.0,2018-11-16,south
35366,1662.0,2018-11-16,east
35367,1578.0,2018-11-16,west
35392,1554.0,2018-11-17,north
35393,1515.0,2018-11-17,south
35394,1602.0,2018-11-17,east
35395,1557.0,2018-11-17,west
35420,1521.0,2018-11-18,north
35421,1740.0,2018-11-18,south
35422,1617.0,2018-11-18,east
35423,1647.0,2018-11-18,west
35448,1551.0,2018-11-19,north
35449,1500.0,2018-11-19,south
35450,1725.0,2018-11-19,east
35451,1563.0,2018-11-19,west
35476,1791.0,2018-11-20,north
35477,1578.0,2018-11-20,south
35478,1632.0,2018-11-20,east
35479,1674.0,2018-11-20,west
35504,1617.0,2018-11-21,north
35505,1509.0,2018-11-21,south
35506,1644.0,2018-11-21,east
35507,1542.0,2018-11-21,west
35532,1650.0,2018-11-22,north
35533,1758.0,2018-11-22,south
35534,1710.0,2018-11-22,east
35535,1737.0,2018-11-22,west
35560,1779.0,2018-11-23,north
35561,1743.0,2018-11-23,south
35562,1560.0,2018-11-23,east
35563,1719.0,2018-11-23,west
35588,1689.0,2018-11-24,north
35589,1605.0,2018-11-24,south
35590,1683.0,2018-11-24,east
35591,1518.0,2018-11-24,west
35616,1665.0,2018-11-25,north
35617,1671.0,2018-11-25,south
35618,1704.0,2018-11-25,east
35619,1731.0,2018-11-25,west
35644,1653.0,2018-11-26,north
35645,1542.0,2018-11-26,south
35646,1659.0,2018-11-26,east
35647,1650.0,2018-11-26,west
35672,1773.0,2018-11-27,north
35673,1647.0,2018-11-27,south
35674,1725.0,2018-11-27,east
35675,1644.0,2018-11-27,west
35700,1767.0,2018-11-28,north
35701,1728.0,2018-11-28,south
35702,1719.0,2018-11-28,east
35703,1677.0,2018-11-28,west
35728,1686.0,2018-11-29,north
35729,1527.0,2018-11-29,south
35730,1689.0,2018-11-29,east
35731,1686.0,2018-11-29,west
35756,1641.0,2018-11-30,north
35757,1665.0,2018-11-30,south
35758,1755.0,2018-11-30,east
35759,1551.0,2018-11-30,west
35784,1665.0,2018-12-01,north
35785,1527.0,2018-12-01,south
35786,1536.0,2018-12-01,east
35787,1656.0,2018-12-01,west
35812,1563.0,2018-12-02,north
35813,1554.0,2018-12-02,south
35814,1602.0,2018-12-02,east
35815,1737.0,2018-12-02,west
35840,1506.0,2018-12-03,north
35841,1755.0,2018-12-03,south
35842,1572.0,2018-12-03,east
35843,1608.0,2018-12-03,west
35868,1722.0,2018-12-04,north
35869,1788.0,2018-12-04,south
35870,1788.0,2018-12-04,east
35871,1587.0,2018-12-04,west
35896,1677.0,2018-12-05,north
35897,1725.0,2018-12-05,south
35898,1731.0,2018-12-05,east
35899,1518.0,2018-12-05,west
35924,1737.0,2018-12-06,north
35925,1797.0,2018-12-06,south
35926,1662.0,2018-12-06,east
35927,1662.0,2018-12-06,west
35952,1716.0,2018-12-07,north
35953,1596.0,2018-12-07,south
35954,1653.0,2018-12-07,east
35955,1635.0,2018-12-07,west
35980,1782.0,2018-12-08,north
35981,1773.0,2018-12-08,south
35982,1755.0,2018-12-08,east
35983,1719.0,2018-12-08,west
36008,1737.0,2018-12-09,north
36009,1548.0,2018-12-09,south
36010,1665.0,2018-12-09,east
36011,1659.0,2018-12-09,west
36036,1659.0,2018-12-10,north
36037,1575.0,2018-12-10,south
36038,1509.0,2018-12-10,east
36039,1767.0,2018-12-10,west
36064,1509.0,2018-12-11,north
36065,1527.0,2018-12-11,south
36066,1575.0,2018-12-11,east
36067,1620.0,2018-12-11,west
36092,1623.0,2018-12-12,north
36093,1623.0,2018-12-12,south
36094,1773.0,2018-12-12,east
36095,1743.0,2018-12-12,west
36120,1719.0,2018-12-13,north
36121,1782.0,2018-12-13,south
36122,1713.0,2018-12-13,east
36123,1593.0,2018-12-13,west
36148,1716.0,2018-12-14,north
36149,1686.0,2018-12-14,south
36150,1569.0,2018-12-14,east
36151,1704.0,2018-12-14,west
36176,1554.0,2018-12-15,north
36177,1545.0,2018-12-15,south
36178,1587.0,2018-12-15,east
36179,1800.0,2018-12-15,west
36204,1635.0,2018-12-16,north
36205,1620.0,2018-12-16,south
36206,1800.0,2018-12-16,east
36207,1641.0,2018-12-16,west
36232,1635.0,2018-12-17,north
36233,1527.0,2018-12-17,south
36234,1626.0,2018-12-17,east
36235,1716.0,2018-12-17,west
36260,1755.0,2018-12-18,north
36261,1755.0,2018-12-18,south
36262,1605.0,2018-12-18,east
36263,1779.0,2018-12-18,west
36288,1566.0,2018-12-19,north
36289,1566.0,2018-12-19,south
36290,1797.0,2018-12-19,east
36291,1770.0,2018-12-19,west
36316,1731.0,2018-12-20,north
36317,1551.0,2018-12-20,south
36318,1767.0,2018-12-20,east
36319,1626.0,2018-12-20,west
36344,1659.0,2018-12-21,north
36345,1710.0,2018-12-21,south
36346,1542.0,2018-12-21,east
36347,1569.0,2018-12-21,west
36372,1776.0,2018-12-22,north
36373,1578.0,2018-12-22,south
36374,1668.0,2018-12-22,east
36375,1527.0,2018-12-22,west
36400,1770.0,2018-12-23,north
36401,1623.0,2018-12-23,south
36402,1710.0,2018-12-23,east
36403,1731.0,2018-12-23,west
36428,1740.0,2018-12-24,north
36429,1632.0,2018-12-24,south
36430,1719.0,2018-12-24,east
36431,1500.0,2018-12-24,west
36456,1512.0,2018-12-25,north
36457,1605.0,2018-12-25,south
36458,1623.0,2018-12-25,east
36459,1533.0,2018-12-25,west
36484,1683.0,2018-12-26,north
36485,1734.0,2018-12-26,south
36486,1545.0,2018-12-26,east
36487,1587.0,2018-12-26,west
36512,1578.0,2018-12-27,north
36513,1650.0,2018-12-27,south
36514,1632.0,2018-12-27,east
36515,1713.0,2018-12-27,west
36540,1650.0,2018-12-28,north
36541,1794.0,2018-12-28,south
36542,1764.0,2018-12-28,east
36543,1797.0,2018-12-28,west
36568,1626.0,2018-12-29,north
36569,1794.0,2018-12-29,south
36570,1695.0,2018-12-29,east
36571,1740.0,2018-12-29,west
36596,1758.0,2018-12-30,north
36597,1785.0,2018-12-30,south
36598,1599.0,2018-12-30,east
36599,1689.0,2018-12-30,west
36624,1527.0,2018-12-31,north
36625,1710.0,2018-12-31,south
36626,1590.0,2018-12-31,east
36627,1653.0,2018-12-31,west
36652,1518.0,2019-01-01,north
36653,1632.0,2019-01-01,south
36654,1755.0,2019-01-01,east
36655,1551.0,2019-01-01,west
36680,1767.0,2019-01-02,north
36681,1605.0,2019-01-02,south
36682,1692.0,2019-01-02,east
36683,1794.0,2019-01-02,west
36708,1695.0,2019-01-03,north
36709,1737.0,2019-01-03,south
36710,1575.0,2019-01-03,east
36711,1509.0,2019-01-03,west
36736,1590.0,2019-01-04,north
36737,1500.0,2019-01-04,south
36738,1590.0,2019-01-04,east
36739,1638.0,2019-01-04,west
36764,1761.0,2019-01-05,north
36765,1590.0,2019-01-05,south
36766,1725.0,2019-01-05,east
36767,1551.0,2019-01-05,west
36792,1644.0,2019-01-06,north
36793,1779.0,2019-01-06,south
36794,1794.0,2019-01-06,east
36795,1638.0,2019-01-06,west
36820,1644.0,2019-01-07,north
36821,1647.0,2019-01-07,south
36822,1692.0,2019-01-07,east
36823,1623.0,2019-01-07,west
36848,1722.0,2019-01-08,north
36849,1551.0,2019-01-08,south
36850,1731.0,2019-01-08,east
36851,1701.0,2019-01-08,west
36876,1500.0,2019-01-09,north
36877,1764.0,2019-01-09,south
36878,1764.0,2019-01-09,east
36879,1635.0,2019-01-09,west
36904,1767.0,2019-01-10,north
36905,1551.0,2019-01-10,south
36906,1512.0,2019-01-10,east
36907,1686.0,2019-01-10,west
36932,1662.0,2019-01-11,north
36933,1512.0,2019-01-11,south
36934,1608.0,2019-01-11,east
36935,1611.0,2019-01-11,west
36960,1566.0,2019-01-12,north
36961,1773.0,2019-01-12,south
36962,1707.0,2019-01-12,east
36963,1752.0,2019-01-12,west
36988,1551.0,2019-01-13,north
36989,1503.0,2019-01-13,south
36990,1536.0,2019-01-13,east
36991,1728.0,2019-01-13,west
37016,1692.0,2019-01-14,north
37017,1521.0,2019-01-14,south
37018,1698.0,2019-01-14,east
37019,1791.0,2019-01-14,west
37044,1605.0,2019-01-15,north
37045,1761.0,2019-01-15,south
37046,1617.0,2019-01-15,east
37047,1503.0,2019-01-15,west
37072,1548.0,2019-01-16,north
37073,1734.0,2019-01-16,south
37074,1506.0,2019-01-16,east
37075,1533.0,2019-01-16,west
37100,1590.0,2019-01-17,north
37101,1707.0,2019-01-17,south
37102,1509.0,2019-01-17,east
37103,1653.0,2019-01-17,west
37128,1572.0,2019-01-18,north
37129,1563.0,2019-01-18,south
37130,1635.0,2019-01-18,east
37131,1734.0,2019-01-18,west
37156,1587.0,2019-01-19,north
37157,1506.0,2019-01-19,south
37158,1689.0,2019-01-19,east
37159,1701.0,2019-01-19,west
37184,1707.0,2019-01-20,north
37185,1557.0,2019-01-20,south
37186,1722.0,2019-01-20,east
37187,1629.0,2019-01-20,west
37212,1611.0,2019-01-21,north
37213,1515.0,2019-01-21,south
37214,1614.0,2019-01-21,east
37215,1593.0,2019-01-21,west
37240,1719.0,2019-01-22,north
37241,1506.0,2019-01-22,south
37242,1794.0,2019-01-22,east
37243,1731.0,2019-01-22,west
37268,1662.0,2019-01-23,north
37269,1728.0,2019-01-23,south
37270,1563.0,2019-01-23,east
37271,1662.0,2019-01-23,west
37296,1647.0,2019-01-24,north
37297,1638.0,2019-01-24,south
37298,1557.0,2019-01-24,east
37299,1518.0,2019-01-24,west
37324,1560.0,2019-01-25,north
37325,1656.0,2019-01-25,south
37326,1707.0,2019-01-25,east
37327,1767.0,2019-01-25,west
37352,1671.0,2019-01-26,north
37353,1686.0,2019-01-26,south
37354,1653.0,2019-01-26,east
37355,1647.0,2019-01-26,west
37380,1524.0,2019-01-27,north
37381,1503.0,2019-01-27,south
37382,1533.0,2019-01-27,east
37383,1785.0,2019-01-27,west
37408,1731.0,2019-01-28,north
37409,1782.0,2019-01-28,south
37410,1560.0,2019-01-28,east
37411,1782.0,2019-01-28,west
37436,1500.0,2019-01-29,north
37437,1728.0,2019-01-29,south
37438,1605.0,2019-01-29,east
37439,1614.0,2019-01-29,west
37464,1782.0,2019-01-30,north
37465,1638.0,2019-01-30,south
37466,1797.0,2019-01-30,east
37467,1641.0,2019-01-30,west
37492,1650.0,2019-01-31,north
37493,1536.0,2019-01-31,south
37494,1599.0,2019-01-31,east
37495,1740.0,2019-01-31,west
37520,1749.0,2019-02-01,north
37521,1581.0,2019-02-01,south
37522,1662.0,2019-02-01,east
37523,1509.0,2019-02-01,west
37548,1596.0,2019-02-02,north
37549,1638.0,2019-02-02,south
37550,1746.0,2019-02-02,east
37551,1611.0,2019-02-02,west
37576,1602.0,2019-02-03,north
37577,1722.0,2019-02-03,south
37578,1734.0,2019-02-03,east
37579,1749.0,2019-02-03,west
37604,1548.0,2019-02-04,north
37605,1647.0,2019-02-04,south
37606,1560.0,2019-02-04,east
37607,1542.0,2019-02-04,west
37632,1617.0,2019-02-05,north
37633,1659.0,2019-02-05,south
37634,1674.0,2019-02-05,east
37635,1524.0,2019-02-05,west
37660,1551.0,2019-02-06,north
37661,1722.0,2019-02-06,south
37662,1563.0,2019-02-06,east
37663,1692.0,2019-02-06,west
37688,1734.0,2019-02-07,north
37689,1584.0,2019-02-07,south
37690,1662.0,2019-02-07,east
37691,1545.0,2019-02-07,west
37716,1662.0,2019-02-08,north
37717,1614.0,2019-02-08,south
37718,1719.0,2019-02-08,east
37719,1788.0,2019-02-08,west
37744,1779.0,2019-02-09,north
37745,1665.0,2019-02-09,south
37746,1605.0,2019-02-09,east
37747,1641.0,2019-02-09,west
37772,1725.0,2019-02-10,north
37773,1611.0,2019-02-10,south
37774,1560.0,2019-02-10,east
37775,1575.0,2019-02-10,west
37800,1563.0,2019-02-11,north
37801,1773.0,2019-02-11,south
37802,1536.0,2019-02-11,east
37803,1551.0,2019-02-11,west
37828,1572.0,2019-02-12,north
37829,1608.0,2019-02-12,south
37830,1752.0,2019-02-12,east
37831,1734.0,2019-02-12,west
37856,1686.0,2019-02-13,north
37857,1782.0,2019-02-13,south
37858,1500.0,2019-02-13,east
37859,1731.0,2019-02-13,west
37884,1725.0,2019-02-14,north
37885,1578.0,2019-02-14,south
37886,1560.0,2019-02-14,east
37887,1644.0,2019-02-14,west
37912,1566.0,2019-02-15,north
37913,1584.0,2019-02-15,south
37914,1695.0,2019-02-15,east
37915,1734.0,2019-02-15,west
37940,1794.0,2019-02-16,north
37941,1731.0,2019-02-16,south
37942,1674.0,2019-02-16,east
37943,1599.0,2019-02-16,west
37968,1512.0,2019-02-17,north
37969,1653.0,2019-02-17,south
37970,1722.0,2019-02-17,east
37971,1641.0,2019-02-17,west
37996,1695.0,2019-02-18,north
37997,1749.0,2019-02-18,south
37998,1728.0,2019-02-18,east
37999,1764.0,2019-02-18,west
38024,1716.0,2019-02-19,north
38025,1599.0,2019-02-19,south
38026,1596.0,2019-02-19,east
38027,1644.0,2019-02-19,west
38052,1740.0,2019-02-20,north
38053,1641.0,2019-02-20,south
38054,1566.0,2019-02-20,east
38055,1656.0,2019-02-20,west
38080,1599.0,2019-02-21,north
38081,1725.0,2019-02-21,south
38082,1731.0,2019-02-21,east
38083,1719.0,2019-02-21,west
38108,1770.0,2019-02-22,north
38109,1794.0,2019-02-22,south
38110,1725.0,2019-02-22,east
38111,1713.0,2019-02-22,west
38136,1599.0,2019-02-23,north
38137,1743.0,2019-02-23,south
38138,1518.0,2019-02-23,east
38139,1614.0,2019-02-23,west
38164,1692.0,2019-02-24,north
38165,1755.0,2019-02-24,south
38166,1653.0,2019-02-24,east
38167,1524.0,2019-02-24,west
38192,1635.0,2019-02-25,north
38193,1734.0,2019-02-25,south
38194,1713.0,2019-02-25,east
38195,1578.0,2019-02-25,west
38220,1566.0,2019-02-26,north
38221,1653.0,2019-02-26,south
38222,1506.0,2019-02-26,east
38223,1656.0,2019-02-26,west
38248,1593.0,2019-02-27,north
38249,1545.0,2019-02-27,south
38250,1734.0,2019-02-27,east
38251,1635.0,2019-02-27,west
38276,1710.0,2019-02-28,north
38277,1569.0,2019-02-28,south
38278,1731.0,2019-02-28,east
38279,1599.0,2019-02-28,west
38304,1593.0,2019-03-01,north
38305,1707.0,2019-03-01,south
38306,1638.0,2019-03-01,east
38307,1539.0,2019-03-01,west
38332,1782.0,2019-03-02,north
38333,1794.0,2019-03-02,south
38334,1608.0,2019-03-02,east
38335,1689.0,2019-03-02,west
38360,1698.0,2019-03-03,north
38361,1518.0,2019-03-03,south
38362,1593.0,2019-03-03,east
38363,1611.0,2019-03-03,west
38388,1587.0,2019-03-04,north
38389,1686.0,2019-03-04,south
38390,1518.0,2019-03-04,east
38391,1632.0,2019-03-04,west
38416,1566.0,2019-03-05,north
38417,1569.0,2019-03-05,south
38418,1743.0,2019-03-05,east
38419,1557.0,2019-03-05,west
38444,1746.0,2019-03-06,north
38445,1662.0,2019-03-06,south
38446,1674.0,2019-03-06,east
38447,1608.0,2019-03-06,west
38472,1551.0,2019-03-07,north
38473,1581.0,2019-03-07,south
38474,1560.0,2019-03-07,east
38475,1674.0,2019-03-07,west
38500,1521.0,2019-03-08,north
38501,1782.0,2019-03-08,south
38502,1617.0,2019-03-08,east
38503,1797.0,2019-03-08,west
38528,1533.0,2019-03-09,north
38529,1749.0,2019-03-09,south
38530,1656.0,2019-03-09,east
38531,1644.0,2019-03-09,west
38556,1545.0,2019-03-10,north
38557,1776.0,2019-03-10,south
38558,1650.0,2019-03-10,east
38559,1737.0,2019-03-10,west
38584,1659.0,2019-03-11,north
38585,1722.0,2019-03-11,south
38586,1689.0,2019-03-11,east
38587,1692.0,2019-03-11,west
38612,1518.0,2019-03-12,north
38613,1581.0,2019-03-12,south
38614,1626.0,2019-03-12,east
38615,1668.0,2019-03-12,west
38640,1524.0,2019-03-13,north
38641,1797.0,2019-03-13,south
38642,1542.0,2019-03-13,east
38643,1653.0,2019-03-13,west
38668,1677.0,2019-03-14,north
38669,1524.0,2019-03-14,south
38670,1692.0,2019-03-14,east
38671,1704.0,2019-03-14,west
38696,1647.0,2019-03-15,north
38697,1671.0,2019-03-15,south
38698,1563.0,2019-03-15,east
38699,1650.0,2019-03-15,west
38724,1563.0,2019-03-16,north
38725,1680.0,2019-03-16,south
38726,1728.0,2019-03-16,east
38727,1680.0,2019-03-16,west
38752,1683.0,2019-03-17,north
38753,1638.0,2019-03-17,south
38754,1545.0,2019-03-17,east
38755,1671.0,2019-03-17,west
38780,1701.0,2019-03-18,north
38781,1515.0,2019-03-18,south
38782,1764.0,2019-03-18,east
38783,1668.0,2019-03-18,west
38808,1677.0,2019-03-19,north
38809,1752.0,2019-03-19,south
38810,1635.0,2019-03-19,east
38811,1605.0,2019-03-19,west
38836,1635.0,2019-03-20,north
38837,1596.0,2019-03-20,south
38838,1608.0,2019-03-20,east
38839,1779.0,2019-03-20,west
38864,1776.0,2019-03-21,north
38865,1635.0,2019-03-21,south
38866,1791.0,2019-03-21,east
38867,1779.0,2019-03-21,west
38892,1746.0,2019-03-22,north
38893,1545.0,2019-03-22,south
38894,1767.0,2019-03-22,east
38895,1731.0,2019-03-22,west
38920,1734.0,2019-03-23,north
38921,1509.0,2019-03-23,south
38922,1686.0,2019-03-23,east
38923,1797.0,2019-03-23,west
38948,1566.0,2019-03-24,north
38949,1557.0,2019-03-24,south
38950,1797.0,2019-03-24,east
38951,1755.0,2019-03-24,west
38976,1650.0,2019-03-25,north
38977,1500.0,2019-03-25,south
38978,1554.0,2019-03-25,east
38979,1734.0,2019-03-25,west
39004,1701.0,2019-03-26,north
39005,1782.0,2019-03-26,south
39006,1797.0,2019-03-26,east
39007,1557.0,2019-03-26,west
39032,1668.0,2019-03-27,north
39033,1575.0,2019-03-27,south
39034,1608.0,2019-03-27,east
39035,1527.0,2019-03-27,west
39060,1518.0,2019-03-28,north
39061,1509.0,2019-03-28,south
39062,1767.0,2019-03-28,east
39063,1557.0,2019-03-28,west
39088,1605.0,2019-03-29,north
39089,1686.0,2019-03-29,south
39090,1656.0,2019-03-29,east
39091,1653.0,2019-03-29,west
39116,1722.0,2019-03-30,north
39117,1593.0,2019-03-30,south
39118,1557.0,2019-03-30,east
39119,1710.0,2019-03-30,west
39144,1785.0,2019-03-31,north
39145,1710.0,2019-03-31,south
39146,1653.0,2019-03-31,east
39147,1572.0,2019-03-31,west
39172,1512.0,2019-04-01,north
39173,1794.0,2019-04-01,south
39174,1569.0,2019-04-01,east
39175,1608.0,2019-04-01,west
39200,1623.0,2019-04-02,north
39201,1791.0,2019-04-02,south
39202,1785.0,2019-04-02,east
39203,1629.0,2019-04-02,west
39228,1539.0,2019-04-03,north
39229,1626.0,2019-04-03,south
39230,1695.0,2019-04-03,east
39231,1518.0,2019-04-03,west
39256,1530.0,2019-04-04,north
39257,1683.0,2019-04-04,south
39258,1662.0,2019-04-04,east
39259,1632.0,2019-04-04,west
39284,1614.0,2019-04-05,north
39285,1605.0,2019-04-05,south
39286,1662.0,2019-04-05,east
39287,1713.0,2019-04-05,west
39312,1749.0,2019-04-06,north
39313,1713.0,2019-04-06,south
39314,1716.0,2019-04-06,east
39315,1557.0,2019-04-06,west
39340,1605.0,2019-04-07,north
39341,1635.0,2019-04-07,south
39342,1518.0,2019-04-07,east
39343,1632.0,2019-04-07,west
39368,1713.0,2019-04-08,north
39369,1779.0,2019-04-08,south
39370,1743.0,2019-04-08,east
39371,1575.0,2019-04-08,west
39396,1728.0,2019-04-09,north
39397,1719.0,2019-04-09,south
39398,1755.0,2019-04-09,east
39399,1617.0,2019-04-09,west
39424,1542.0,2019-04-10,north
39425,1626.0,2019-04-10,south
39426,1509.0,2019-04-10,east
39427,1638.0,2019-04-10,west
39452,1581.0,2019-04-11,north
39453,1680.0,2019-04-11,south
39454,1569.0,2019-04-11,east
39455,1635.0,2019-04-11,west
39480,1539.0,2019-04-12,north
39481,1587.0,2019-04-12,south
39482,1593.0,2019-04-12,east
39483,1581.0,2019-04-12,west
39508,1515.0,2019-04-13,north
39509,1611.0,2019-04-13,south
39510,1644.0,2019-04-13,east
39511,1794.0,2019-04-13,west
39536,1500.0,2019-04-14,north
39537,1737.0,2019-04-14,south
39538,1722.0,2019-04-14,east
39539,1764.0,2019-04-14,west
39564,1530.0,2019-04-15,north
39565,1602.0,2019-04-15,south
39566,1524.0,2019-04-15,east
39567,1770.0,2019-04-15,west
39592,1596.0,2019-04-16,north
39593,1668.0,2019-04-16,south
39594,1584.0,2019-04-16,east
39595,1713.0,2019-04-16,west
39620,1569.0,2019-04-17,north
39621,1686.0,2019-04-17,south
39622,1647.0,2019-04-17,east
39623,1509.0,2019-04-17,west
39648,1590.0,2019-04-18,north
39649,1650.0,2019-04-18,south
39650,1557.0,2019-04-18,east
39651,1575.0,2019-04-18,west
39676,1773.0,2019-04-19,north
39677,1629.0,2019-04-19,south
39678,1524.0,2019-04-19,east
39679,1512.0,2019-04-19,west
39704,1521.0,2019-04-20,north
39705,1653.0,2019-04-20,south
39706,1584.0,2019-04-20,east
39707,1713.0,2019-04-20,west
39732,1683.0,2019-04-21,north
39733,1749.0,2019-04-21,south
39734,1545.0,2019-04-21,east
39735,1629.0,2019-04-21,west
39760,1533.0,2019-04-22,north
39761,1587.0,2019-04-22,south
39762,1671.0,2019-04-22,east
39763,1650.0,2019-04-22,west
39788,1668.0,2019-04-23,north
39789,1674.0,2019-04-23,south
39790,1728.0,2019-04-23,east
39791,1518.0,2019-04-23,west
39816,1554.0,2019-04-24,north
39817,1719.0,2019-04-24,south
39818,1746.0,2019-04-24,east
39819,1665.0,2019-04-24,west
39844,1503.0,2019-04-25,north
39845,1692.0,2019-04-25,south
39846,1725.0,2019-04-25,east
39847,1764.0,2019-04-25,west
39872,1710.0,2019-04-26,north
39873,1635.0,2019-04-26,south
39874,1764.0,2019-04-26,east
39875,1758.0,2019-04-26,west
39900,1740.0,2019-04-27,north
39901,1776.0,2019-04-27,south
39902,1740.0,2019-04-27,east
39903,1620.0,2019-04-27,west
39928,1566.0,2019-04-28,north
39929,1704.0,2019-04-28,south
39930,1578.0,2019-04-28,east
39931,1503.0,2019-04-28,west
39956,1602.0,2019-04-29,north
39957,1791.0,2019-04-29,south
39958,1752.0,2019-04-29,east
39959,1800.0,2019-04-29,west
39984,1719.0,2019-04-30,north
39985,1767.0,2019-04-30,south
39986,1500.0,2019-04-30,east
39987,1623.0,2019-04-30,west
40012,1665.0,2019-05-01,north
40013,1800.0,2019-05-01,south
40014,1731.0,2019-05-01,east
40015,1542.0,2019-05-01,west
40040,1575.0,2019-05-02,north
40041,1548.0,2019-05-02,south
40042,1797.0,2019-05-02,east
40043,1521.0,2019-05-02,west
40068,1560.0,2019-05-03,north
40069,1521.0,2019-05-03,south
40070,1605.0,2019-05-03,east
40071,1740.0,2019-05-03,west
40096,1617.0,2019-05-04,north
40097,1743.0,2019-05-04,south
40098,1629.0,2019-05-04,east
40099,1749.0,2019-05-04,west
40124,1512.0,2019-05-05,north
40125,1746.0,2019-05-05,south
40126,1530.0,2019-05-05,east
40127,1611.0,2019-05-05,west
40152,1569.0,2019-05-06,north
40153,1689.0,2019-05-06,south
40154,1557.0,2019-05-06,east
40155,1560.0,2019-05-06,west
40180,1650.0,2019-05-07,north
40181,1695.0,2019-05-07,south
40182,1620.0,2019-05-07,east
40183,1644.0,2019-05-07,west
40208,1800.0,2019-05-08,north
40209,1515.0,2019-05-08,south
40210,1785.0,2019-05-08,east
40211,1650.0,2019-05-08,west
40236,1797.0,2019-05-09,north
40237,1641.0,2019-05-09,south
40238,1665.0,2019-05-09,east
40239,1767.0,2019-05-09,west
40264,1500.0,2019-05-10,north
40265,1788.0,2019-05-10,south
40266,1725.0,2019-05-10,east
40267,1557.0,2019-05-10,west
40292,1503.0,2019-05-11,north
40293,1518.0,2019-05-11,south
40294,1650.0,2019-05-11,east
40295,1614.0,2019-05-11,west
40320,1743.0,2019-05-12,north
40321,1524.0,2019-05-12,south
40322,1761.0,2019-05-12,east
40323,1743.0,2019-05-12,west
40348,1563.0,2019-05-13,north
40349,1716.0,2019-05-13,south
40350,1560.0,2019-05-13,east
40351,1614.0,2019-05-13,west
40376,1617.0,2019-05-14,north
